,ticker,Date,Posible_compra
33469,SHW,2002-08-14,No
33470,SHW,2002-11-14,Sí
33471,SHW,2003-02-14,No
33472,SHW,2003-05-15,No
33473,SHW,2003-08-14,Sí
33474,SHW,2003-11-14,Sí
33475,SHW,2004-02-14,No
33476,SHW,2004-05-15,No
33477,SHW,2004-08-14,No
33478,SHW,2004-11-14,No
33479,SHW,2005-02-14,No
33480,SHW,2005-05-15,No
33481,SHW,2005-08-14,No
33482,SHW,2005-11-14,No
33483,SHW,2006-02-14,No
33484,SHW,2006-05-15,Sí
33485,SHW,2006-08-14,Sí
33486,SHW,2006-11-14,No
33487,SHW,2007-02-14,No
33488,SHW,2007-05-15,No
33489,SHW,2007-08-14,No
33490,SHW,2007-11-14,No
33491,SHW,2008-02-14,No
33492,SHW,2008-05-15,No
33493,SHW,2008-08-14,No
33494,SHW,2008-11-14,No
33495,SHW,2009-02-14,No
33496,SHW,2009-05-15,No
33497,SHW,2009-08-14,Sí
33498,SHW,2009-11-14,No
33499,SHW,2010-02-14,No
33500,SHW,2010-05-15,No
33501,SHW,2010-08-14,No
33502,SHW,2010-11-14,No
33503,SHW,2011-02-14,No
33504,SHW,2011-05-15,No
33505,SHW,2011-08-14,No
33506,SHW,2011-11-14,No
33507,SHW,2012-02-14,No
33508,SHW,2012-05-15,No
33509,SHW,2012-08-14,No
33510,SHW,2012-11-14,No
33511,SHW,2013-02-14,No
33512,SHW,2013-05-15,No
33513,SHW,2013-08-14,No
33514,SHW,2013-11-14,No
33515,SHW,2014-02-14,No
33516,SHW,2014-05-15,No
33517,SHW,2014-08-14,No
33518,SHW,2014-11-14,No
33519,SHW,2015-02-14,No
33520,SHW,2015-05-15,No
33521,SHW,2015-08-14,No
33522,SHW,2015-11-14,Sí
33523,SHW,2016-02-14,No
33524,SHW,2016-05-15,Sí
33525,SHW,2016-08-14,Sí
33526,SHW,2016-11-14,Sí
33527,SHW,2017-02-14,Sí
33528,SHW,2017-05-15,Sí
33529,SHW,2017-08-14,No
33530,SHW,2017-11-14,No
33531,SHW,2018-02-14,No
33532,SHW,2018-05-15,No
33533,SHW,2018-08-14,No
33534,SHW,2018-11-14,No
33535,SHW,2019-02-14,No
33536,SHW,2019-05-15,No
33537,SHW,2019-08-14,No
33538,SHW,2019-11-14,No
33539,SHW,2020-02-14,No
33540,SHW,2020-05-15,No
33541,SHW,2020-08-14,No
33542,SHW,2020-11-14,No
33543,SHW,2021-02-14,No
33544,SHW,2021-05-15,No
33545,SHW,2021-08-14,No
33546,SHW,2021-11-14,No
33547,SHW,2022-02-14,No
33548,SHW,2022-05-15,No
33549,SHW,2022-08-14,No
33550,SHW,2022-11-14,Sí
33551,SHW,2023-02-14,Sí
33552,SIVB,2000-05-15,No
33553,SIVB,2000-08-14,No
33554,SIVB,2000-11-14,No
33555,SIVB,2001-02-14,No
33556,SIVB,2001-05-15,No
33557,SIVB,2001-08-14,No
33558,SIVB,2001-11-14,No
33559,SIVB,2002-02-14,No
33560,SIVB,2002-05-15,No
33561,SIVB,2002-08-14,No
33562,SIVB,2002-11-14,No
33563,SIVB,2003-02-14,No
33564,SIVB,2003-05-15,No
33565,SIVB,2003-08-14,No
33566,SIVB,2003-11-14,No
33567,SIVB,2004-02-14,No
33568,SIVB,2004-05-15,No
33569,SIVB,2004-08-14,No
33570,SIVB,2004-11-14,No
33571,SIVB,2005-02-14,No
33572,SIVB,2005-05-15,No
33573,SIVB,2005-08-14,No
33574,SIVB,2005-11-14,No
33575,SIVB,2006-02-14,No
33576,SIVB,2006-05-15,No
33577,SIVB,2006-08-14,No
33578,SIVB,2006-11-14,No
33579,SIVB,2007-02-14,No
33580,SIVB,2007-05-15,No
33581,SIVB,2007-08-14,No
33582,SIVB,2007-11-14,No
33583,SIVB,2008-02-14,No
33584,SIVB,2008-05-15,No
33585,SIVB,2008-08-14,No
33586,SIVB,2008-11-14,No
33587,SIVB,2009-02-14,No
33588,SIVB,2009-05-15,No
33589,SIVB,2009-08-14,No
33590,SIVB,2009-11-14,No
